left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,shoulder_width,hip_width,torso_length,elbow_symmetry,knee_symmetry,frame,timestamp
133.71509031679722,144.0988086145265,30.85689809112667,37.9558776845081,40.59174133853397,36.1721527811183,82.42582594046462,74.95744829128517,0.019724406028161244,0.007562777568069243,0.2797980264014299,10.383718297729274,7.468377649179445,0,0.0
135.77667660179858,146.3156404303499,30.62471589963854,39.34463977876191,41.540748344956846,36.30856468753748,86.45621814901449,78.44704928159774,0.019136586054241924,0.009443239467932314,0.2811813739734183,10.538963828551317,8.009168867416747,1,0.016683333333333335
137.11557392934,147.6520295585227,31.763813254216977,39.722700254577305,41.25471963682866,36.471196162023155,93.1704884653766,80.80912282875983,0.019483523039765735,0.01115404696324957,0.28265181934133665,10.536455629182711,12.361365636616767,2,0.03336666666666667
139.49853883570583,150.08505640641596,31.36290233370961,39.8535560379397,41.10504307329726,36.52510091379815,89.78273373903795,83.36822041352048,0.015843589040281415,0.010741739684909254,0.28473181853712803,10.586517570710129,6.4145133255174756,3,0.050050000000000004
140.27330630926235,152.97391048740522,32.06384116954984,39.23628567295038,39.905810699518554,36.53568279536607,86.19482026209613,84.86267173165942,0.017498353294812894,0.010017582728213681,0.28554969719062945,12.700604178142868,1.3321485304367116,4,0.06673333333333334
138.70814388113664,152.76118644859955,31.479612928853,39.197336370944285,39.60141190515398,36.938429694034674,85.95742278945585,87.39104315907502,0.01757125243659255,0.010274928898095694,0.2861911723824406,14.05304256746291,1.4336203696191774,5,0.08341666666666667
140.3778678230231,154.76038529078332,32.94444718063478,39.77582743546822,38.97817897207117,37.69936423603767,93.76825791626135,91.18541310071811,0.017046815194595152,0.008460606034681548,0.2848173323771418,14.38251746776021,2.5828448155432397,6,0.10010000000000001
140.10370076765452,155.53360187099483,33.36777578539334,39.8913883143386,38.24610424911859,38.237861111728414,96.12723088257201,93.50725397568925,0.018424960844079474,0.007593578997892264,0.28378312717831433,15.429901103340313,2.619976906882755,7,0.11678333333333334
143.56423244197788,154.22389440663923,35.273728776708126,40.28870831881467,38.168048409196395,38.841223881254635,99.74866032780488,96.33187090217393,0.02009392274368104,0.005889506878519077,0.28338256621136504,10.659661964661353,3.4167894256309523,8,0.13346666666666668
144.1512670924553,154.4605486054328,35.73459538361479,40.290725728760776,38.60081675916245,39.3718949436119,104.7608818403624,98.6479353204852,0.02152360999749981,0.0037575515806988055,0.28346211014358924,10.309281512977492,6.112946519877198,9,0.15015
146.39222896005376,155.66237302194526,35.68972359580704,40.3605786760468,40.285565312853144,40.39622179743631,111.64221551762265,102.20142128087082,0.023329271210385194,0.0036971460654860377,0.2844516507427915,9.2701440618915,9.440794236751827,10,0.16683333333333333
151.11778902070247,154.76035947375718,35.3688045395617,40.28686228696709,40.411933646317905,40.5571097620008,97.44347709489136,103.63938783215849,0.024341386216535896,0.0027276406242685938,0.28671384145056095,3.6425704530547023,6.195910737267127,11,0.18351666666666666
165.64978203970438,155.24563529755633,32.31818162731824,41.01287377578749,42.14705688707879,41.183216162014375,115.91537611087645,106.86363542659004,0.023906346210372593,0.0029654008077505158,0.2879976099293567,10.404146742148043,9.051740684286415,12,0.20020000000000002
157.69179653625028,157.8148744740246,33.198989542456566,42.0555690387809,42.52104449718654,41.05385888216772,121.62967947826647,107.66880679997126,0.02420135066471711,0.003728304501858245,0.2887287686695778,0.12307793777432607,13.960872678295203,13,0.21688333333333334
163.33495126447417,157.75444546827794,29.594048696899296,41.96225254964568,43.35651804727218,42.26402352983131,127.79645265855171,111.90568859942124,0.024375849363434732,0.0018169096896260722,0.2888494747546316,5.580505796196235,15.890764059130476,14,0.23356666666666667
165.1858618449171,159.6069047470406,24.91035749363513,42.279896597751296,45.29007854410007,43.86788025037748,132.95169640003766,116.88345330914325,0.02288797555422004,0.003002505249483268,0.2879862119476414,5.578957097876497,16.068243090894413,15,0.25025000000000003
