left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,shoulder_width,hip_width,torso_length,elbow_symmetry,knee_symmetry,frame,timestamp
153.72732395211133,147.02576243775573,34.75382131487267,43.73528563351561,36.92087087470404,32.1549519549561,101.28570684618973,84.04905569476978,0.027828212342840046,0.014949699190723678,0.2935488827799116,6.701561514355603,17.23665115141995,0,0.0
151.4754991125628,144.16117179219694,36.8402564392279,42.46187790811113,35.467649339784714,29.93155305708081,98.12291115042876,75.94408393403268,0.02544507909205294,0.015018965192982557,0.28917224324805724,7.314327320365862,22.178827216396087,1,0.017715292096219932
151.35033752751778,143.90943483502738,37.45742264028463,41.75599480531958,33.80087205350312,29.64308885034666,90.23832024990719,74.80771897237531,0.026181116607283204,0.015746986069911942,0.28717432427889467,7.440902692490397,15.430601277531878,2,0.035430584192439864
151.48674735756106,145.21743379723551,38.28693215903579,42.4168542844393,32.58177003242177,30.540503819947283,86.91569188580627,74.84710473627439,0.024168272769047202,0.01648768705838594,0.2862314533520106,6.269313560325543,12.06858714953188,3,0.05314587628865979
151.60577041558238,145.46138095662195,39.0095441081057,42.220577077155745,32.011462875371,30.939048479676224,86.20950454652223,75.22501726164512,0.024917792105276716,0.018688612442994374,0.2847279342223571,6.144389458960433,10.984487284877105,4,0.07086116838487973
151.52817892657598,146.14065735834637,39.195852228428826,42.205717435660226,31.075729945241807,31.042744676827414,83.93383228552165,74.50756456486619,0.025551913634831364,0.02067600309131465,0.28410808715563346,5.387521568229602,9.42626772065546,5,0.08857646048109966
151.55190394973545,146.99788969484325,39.421306579463234,42.54052650189366,31.277909895648797,31.319213348700686,84.71147883512941,74.55167229684122,0.025823589711608644,0.021944375295835702,0.2835169690447024,4.554014254892195,10.159806538288194,6,0.10629175257731958
151.5803269833087,147.52720347743062,39.7269220316103,42.808886479093395,31.504852008891113,31.544419553914224,85.32731924572465,74.92690681563255,0.02545521391006922,0.021602146164595527,0.282736057490966,4.053123505878091,10.400412430092103,7,0.12400704467353953
151.1429751796507,147.6071745355775,39.567626143024235,42.878259488247856,31.77508126404049,31.858733037446367,85.77677988595013,75.22982680158077,0.025218870618320826,0.021059973879240475,0.2818485159531918,3.5358006440731913,10.546953084369363,8,0.14172233676975945
151.1457889124869,147.60161373199887,39.48098726472323,42.85807693259459,31.019312573277748,32.12171837397865,83.85288661348983,75.27546005704932,0.02483354061104087,0.02019463749061928,0.28136248399532104,3.5441751804880255,8.577426556440514,9,0.1594376288659794
151.43062352453302,147.7445123687214,39.69308683177109,42.98521742647609,31.352076396054322,32.349378496153875,84.484602162952,75.24648350015144,0.0248811431351485,0.01961305777346272,0.28044550648449396,3.6861111558116306,9.23811866280056,10,0.1771529209621993
