frame,person_confidence,roi_coords,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
1,0.9353607296943665,"(38, 137, 209, 381)",161.50988559331657,157.4854207387053,44.565097381463644,46.74570261330569,37.75531742597741,38.27561382790546,93.0260357354758,86.84155613537872,0.014063620355336716,0.007540402157473451,0.4017660001626504,4.024464854611267,6.184479600097077
2,0.9347538352012634,"(38, 137, 210, 381)",159.7913710460465,155.6666033430356,41.94846527053806,44.13887263626577,39.86029644443872,38.81344470178262,94.09635129725943,88.72181269568208,0.008671484891872996,0.0045190219547482854,0.4218094928074047,4.124767703010889,5.374538601577356
3,0.9349515438079834,"(38, 136, 210, 381)",159.14583890478386,158.06931431018228,41.97183840505403,45.37447510584423,42.04548600658297,39.124622974423644,97.73618285283744,90.01712957388763,0.01565411980798481,0.005010775229126039,0.4126056251923417,1.0765245946015796,7.719053278949815
4,0.9344323873519897,"(38, 136, 210, 381)",158.4421051603987,158.08945849525526,41.72456683266761,45.57916320007261,42.61340883656733,40.031818869058164,99.73169423608084,91.56148055343193,0.014783022622013866,0.004973556352269921,0.4098007567707973,0.3526466651434532,8.170213682648907
5,0.9348757266998291,"(38, 136, 210, 381)",158.73431074559096,158.01327626151786,41.941071201359186,46.15409089933225,41.99944449169501,39.77966795344286,96.46442904456671,89.58661173055201,0.012702593067905662,0.0043521044648186305,0.40900496491867167,0.7210344840731011,6.877817314014706
6,0.9363614916801453,"(38, 136, 210, 381)",160.5624734067957,158.7725586470902,43.13305184589719,46.37672129491635,41.4651335906411,40.00200004848982,97.28191317743587,90.45933287057561,0.015372509466124234,0.005667937343366775,0.4068851458915286,1.7899147597055105,6.82258030686026
7,0.9360724091529846,"(38, 136, 211, 381)",159.38208068924237,158.61167280330884,43.18101178268194,46.20463026609873,40.144985569062456,39.48136251470026,96.33747977927787,91.02682342493142,0.013264058766027603,0.00560141783952069,0.40953353916822505,0.7704078859335368,5.310656354346449
8,0.9370827078819275,"(37, 136, 211, 381)",159.28415453464805,157.92481326824074,42.456302097179694,45.875576896869426,39.8236685879776,38.88514680954525,96.1886277395044,89.87884747802339,0.013220256896123507,0.006269521809490049,0.41079757084373764,1.3593412664073128,6.309780261481009
9,0.9376605153083801,"(37, 136, 212, 381)",162.19064663065578,158.09535606791465,44.130352575260524,46.43618398650002,40.59077916142411,39.14416109552773,98.72446826253476,91.19397080171656,0.009065163985383873,0.004390913210751228,0.40920271232952315,4.095290562741127,7.5304974608181965
10,0.9394587874412537,"(36, 136, 213, 381)",167.70606490725766,158.14606382046628,46.590007872610975,47.29651070596701,39.03680479853787,39.25163985559677,99.24026869940445,94.07481748632613,0.009269356749063503,0.004756704394993531,0.40354252839115407,9.560001086791374,5.165451213078327
11,0.9418905377388,"(36, 136, 214, 381)",170.27279582381323,157.72446342973322,48.311782106309806,47.65202703076113,39.078852213647494,38.56412228430715,100.8911169733952,95.41016745422915,0.011646353180572938,0.004716329922869532,0.40067915216181654,12.548332394080006,5.480949519166046
12,0.942508339881897,"(36, 136, 215, 381)",170.04221277541438,157.62385728560687,49.49687548923969,47.9633997813885,39.397627265773785,38.59050436595262,102.22638409546565,96.14508489032086,0.01123641782751242,0.0055941540514856496,0.3990133204405282,12.41835548980751,6.081299205144788
13,0.9423299431800842,"(36, 136, 215, 381)",170.29667167620352,157.70159219548506,49.890793508044766,48.28513005473373,39.483933387725635,38.959290114796765,102.83340235478657,97.61119583568022,0.010671756559155157,0.006623065359807248,0.39759523651079737,12.595079480718454,5.222206519106351
14,0.9416027665138245,"(35, 136, 216, 381)",170.8639151836817,157.70066542227192,50.237691468738845,47.60753800282086,40.33874782058345,39.672269439180454,104.68019082555567,98.96538960991104,0.010768539981164118,0.010346506378813975,0.3953960944751637,13.163249761409787,5.714801215644627
15,0.9418622851371765,"(35, 136, 217, 381)",170.8432382235261,157.22622417387413,50.58706178086656,47.43721060162574,40.78045845534643,40.484730019226284,105.59347961426081,100.68521272762294,0.012202777643320653,0.011225680943381897,0.3928357213106202,13.61701404965197,4.908266886637875
16,0.9410353302955627,"(35, 136, 217, 381)",169.43474405765156,156.74482690508378,50.64345502853199,47.63675706241415,41.586922245020695,41.60886436419958,108.60372629039989,103.4900006401113,0.012796023013454238,0.01052570766088092,0.3923594858036112,12.689917152567773,5.113725650288586
17,0.9440327286720276,"(35, 136, 218, 381)",170.67040895655305,157.1470013819043,51.98235627670209,48.12277751580035,42.91951428145828,42.63421196440556,111.97942467539532,105.84764521798375,0.013376684494909972,0.010681827375840473,0.38983893631033917,13.523407574648758,6.131779457411568
18,0.9417508244514465,"(35, 136, 218, 381)",169.7741676831542,157.79168989318492,52.57979522780652,48.96520281249749,44.64519684658211,44.02529452438829,116.74224777605933,109.7922538590819,0.013601462808213735,0.01057747164021717,0.3892283107094043,11.982477789969266,6.949993916977434
19,0.9403171539306641,"(34, 136, 219, 381)",168.95344688905217,158.09445850270225,53.53510440455508,49.01851190373089,45.14977849036025,44.770729951576534,118.44462990316147,112.29335354661424,0.014701287760563848,0.00976407725534689,0.3903733693967799,10.858988386349921,6.151276356547228
20,0.9411023259162903,"(34, 136, 219, 381)",168.29586814571664,157.7122777801778,53.98645921245516,49.25744203810418,46.20825265479496,45.0876129944434,121.42713835137772,113.94173942524537,0.015952275285046356,0.00870787478758891,0.3893098678272919,10.58359036553884,7.485398926132348
21,0.9439719915390015,"(34, 136, 220, 381)",167.4961015465183,157.88256917538843,54.415003046516375,49.8848411806776,46.87584199559,45.82616923581107,123.4373764383493,116.48057703170583,0.015578885259766953,0.008938682512303396,0.3877189086918729,9.613532371129878,6.956799406643469
22,0.9423675537109375,"(34, 137, 221, 381)",166.83227166483803,158.42150951287397,54.94481790211468,50.417294844991616,47.83306767255049,47.11041320258541,126.1932318757888,119.93301494164686,0.015914921105230698,0.008471700071610138,0.3854250239120784,8.410762151964065,6.260216934141937
23,0.9426496624946594,"(34, 137, 221, 381)",165.57475423947955,159.56251241384504,54.70529979531952,50.68446059962956,48.4953635148722,48.28228553329077,128.27247958558212,123.24725168006863,0.01634424196518695,0.008225638772101961,0.3842603794908362,6.012241825634504,5.025227905513489
24,0.9415061473846436,"(34, 137, 222, 381)",165.47204211545125,161.41046268687688,53.99120971024698,51.202940831462385,49.61151910467427,49.55782369660045,131.33327779237752,127.23614473651386,0.0152022890503716,0.007715310091195379,0.3823249576371585,4.061579428574362,4.097133055863651
25,0.9424586892127991,"(33, 137, 222, 381)",164.1964134177149,160.50278678171807,53.457600194887355,50.9544379638442,50.54427645704237,50.39374441327587,133.43612732707916,129.5598192554641,0.014578938519678973,0.008400236745085428,0.3805679329906725,3.6936266359968215,3.876308071615057
26,0.943373441696167,"(33, 139, 222, 381)",163.1920280269027,159.88260570292553,52.99877725564909,51.09314268446138,51.87432713119205,51.606032976767864,136.56274750931212,133.3830934784555,0.011087677524084918,0.010900575414150201,0.37977436106694634,3.3094223239771736,3.179654030856625
27,0.9424270391464233,"(32, 139, 223, 381)",162.58507573401636,159.15718786910583,52.775165536031466,50.70618488786083,52.31896695031527,51.934897695216534,139.02698663131056,135.07445795486305,0.010153542473780202,0.010428735435778633,0.37979431312895073,3.427887864910531,3.952528676447514
28,0.943157434463501,"(32, 139, 224, 381)",162.34423791325298,158.97247788009722,52.68539640797252,50.62685741502382,52.961847123789425,53.0128010828425,140.88356788795787,137.7431332133887,0.010335173150279407,0.009468602711448006,0.37735976135190535,3.3717600331557662,3.1404346745691782
29,0.945883572101593,"(32, 139, 224, 381)",161.64210620328564,158.8678117911524,52.89123732025452,51.09815458442695,55.00964926064449,54.36482294101484,145.89756957649215,141.2259467764547,0.010787987276192127,0.008662279859620871,0.3752509086575258,2.77429441213323,4.671622800037454
30,0.9440433979034424,"(32, 140, 224, 381)",161.31505213069863,158.39747037807712,53.16803782933638,51.54814272989405,56.15481780297936,55.468564403921725,148.93352347985532,144.46069233531946,0.01141404041901433,0.009949943445360168,0.3725013390045293,2.9175817526215155,4.47283114453586
31,0.9438020586967468,"(32, 140, 225, 381)",161.01325845270705,158.34474665707617,53.143670043419256,51.543900456863156,57.30592956780824,56.17165692281281,150.82791275598944,145.50534496637465,0.012153697433760302,0.008234705868665758,0.37033590090764823,2.6685117956308773,5.322567789614794
32,0.944012463092804,"(33, 141, 225, 381)",160.11874802074567,159.04551249468673,52.73888769086911,51.79076383513929,58.630363840060646,57.09823357194139,152.01872583322984,147.67508638112108,0.013951489633021601,0.007349499225989517,0.37088686598425435,1.0732355260589372,4.343639452108761
33,0.9430597424507141,"(32, 141, 225, 381)",159.47082179628325,158.73135505337993,52.39910372475868,51.94918574132072,58.96107838698556,57.61709165847824,152.258573297367,149.0828967121958,0.014679105538378937,0.005835052625380549,0.36882928022655564,0.7394667429033177,3.175676585171203
34,0.9429042339324951,"(33, 141, 225, 381)",158.68164149295535,158.56393337826918,52.37483194919391,51.79094998309757,60.15214055712347,59.427293469076346,155.34128634913952,153.11801001754333,0.014630975993998886,0.006028780008250532,0.3689503438873715,0.11770811468616671,2.223276331596196
35,0.9434091448783875,"(33, 141, 225, 381)",157.75645151669863,158.63908786118077,52.07364932800392,51.99517520579411,60.59183744431482,59.67982846967555,156.53023679052023,153.77994051564895,0.015036451636070763,0.00584306801317036,0.36844735006567797,0.8826363444821368,2.750296274871289
36,0.9433103203773499,"(33, 140, 225, 381)",157.94194855923237,159.31439242003805,52.053062253147,52.07117165647885,60.853377428646546,59.63034493330733,156.93661448218305,153.19080745076255,0.01498063857032529,0.005349060957081947,0.3674952819853114,1.3724438608056744,3.7458070314204974
