frame,person_confidence,roi_coords,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
1,0.92771977186203,"(44, 134, 192, 359)",155.58852126643794,154.7614817657622,43.048398995088064,47.70702449682684,47.42264005678946,45.288694896698644,99.34493140818104,94.18054091981364,0.012600425696537357,0.013872115387319892,0.37924079325433907,0.8270395006757383,5.1643904883674026
2,0.9348187446594238,"(44, 132, 192, 360)",158.83649098866954,151.45179390822813,42.195391659750065,43.97185663672073,43.55594791095439,41.65170675688431,95.42486457371119,91.64569974163753,0.008156596818133225,0.02657235649460285,0.38644530157718293,7.384697080441413,3.7791648320736613
3,0.9351415634155273,"(44, 131, 191, 360)",154.77759656261085,153.26009433846647,42.573742934031465,45.11170588580071,44.37382477542168,41.15357649472412,98.04474304749289,90.62432623642076,0.00944445124175332,0.02368097377336906,0.38917426347430006,1.5175022241443799,7.42041681107213
4,0.9374290108680725,"(44, 129, 191, 360)",154.57814898191975,153.00544750784857,44.700597625187555,46.1086301794822,44.39597790303407,41.49621935564428,97.53251604686724,90.77044385069104,0.011487792274959748,0.02043927005577806,0.3855733099400914,1.5727014740711809,6.762072196176206
5,0.9344812035560608,"(44, 127, 191, 360)",153.99268189760764,152.51139118852208,45.13376446724463,47.49265546872587,45.05127276544962,41.6225493929419,98.0274967548722,92.38604646376015,0.004810422792227662,0.025148777113673373,0.3861173033431955,1.481290709085556,5.641450291112051
6,0.9379756450653076,"(45, 125, 190, 361)",151.5244711602409,152.47848949760825,45.28506149956327,48.469752691803315,46.55175665808939,43.69455157816208,97.83252661396612,92.94637989515502,0.0028255991385626607,0.030249898606645263,0.3813636159654164,0.9540183373673585,4.886146718811105
7,0.9327799081802368,"(45, 125, 190, 361)",148.66195667397844,152.29920855629314,43.6269520891197,47.353925789023165,47.15990127416082,44.28393678107109,96.79300943208305,93.31029227377627,0.003922523685189591,0.03178806924236756,0.38316680040260953,3.6372518823147004,3.4827171583067837
8,0.9340596199035645,"(45, 123, 189, 361)",148.47393436781144,151.55663786462412,43.91081102262485,48.105069490431845,48.6710136263249,46.21906480398763,98.15382024075646,96.12558547647414,0.0022178630102038938,0.03374180622964707,0.3803894585793989,3.082703496812684,2.028234764282317
9,0.928975522518158,"(45, 120, 189, 361)",148.90932840058,151.4646393724199,43.11594916767489,48.33448990233039,50.576122651198965,47.61848430122646,100.62441801986792,98.90211637732959,0.001098968407635783,0.0370911318452753,0.38026833358535034,2.5553109718399014,1.7223016425383264
10,0.9298266768455505,"(46, 119, 189, 362)",149.742180580501,151.4321998961014,44.30439163632917,49.01909309639782,52.11546165209453,48.34615733794022,101.90048097036106,99.99193268197226,0.0017475269972654767,0.04203356807566215,0.3751681764955223,1.6900193156003809,1.9085482883888005
11,0.9283132553100586,"(46, 117, 188, 362)",150.39537573158862,150.98955467920962,45.14687627695982,48.70593319971302,52.473145605987305,48.27275764356561,101.86272959557172,99.20459835638917,0.005244870947126139,0.04253687866792012,0.3737596364244147,0.5941789476210033,2.658131239182552
12,0.9314781427383423,"(46, 115, 187, 362)",150.65622099429095,150.6388890503186,45.38081353254736,48.65735103539909,52.55504381372598,48.42161039921323,102.22334539230006,100.1419279775265,0.004596422391114135,0.044604677202466775,0.37647051613798915,0.017331943972351382,2.0814174147735542
13,0.9327412247657776,"(46, 112, 187, 363)",150.4697062649909,149.90184959765188,45.29938068312301,48.37897124083427,53.36007275995689,48.71852326360666,103.9363450376481,100.53565129148271,0.0056012297783946,0.04294155780096798,0.37641367431116907,0.5678566673390151,3.4006937461653877
14,0.9311761260032654,"(46, 110, 187, 363)",150.09796239053478,150.28915842232368,44.97835080903941,48.789151596423416,53.059546987147264,48.61016930078449,102.59970248900323,100.16477332298017,0.0035101152666754732,0.04207786426430347,0.3784343361310621,0.19119603178890543,2.4349291660230676
15,0.9325000047683716,"(46, 108, 186, 363)",151.90579004715343,150.34936766499808,46.06950669261528,48.78401051038699,53.33717929530964,49.65230272998746,102.69116855975895,100.94251871698124,0.004114034900178339,0.04456835866707323,0.3793207417384105,1.556422382155347,1.7486498427777093
16,0.9316712021827698,"(47, 106, 185, 363)",154.24074708938778,149.5356921382292,48.25118364836369,49.65668417302273,55.050040120023965,50.34016569251802,102.46294580947335,101.13749376682547,0.00456332629526751,0.045950433407634286,0.3766412585025499,4.705054951158587,1.325452042647882
17,0.9309684038162231,"(47, 104, 185, 363)",157.90535765910334,150.86674837492072,49.829817327241685,50.39816665686392,55.1320799653027,50.64144821149354,101.5085178183915,100.7954588806014,0.003914957392765402,0.049017643159763216,0.37618606790982306,7.038609284182627,0.7130589377900947
18,0.9306123852729797,"(47, 101, 184, 363)",158.84652317710118,151.7131620837097,50.153089055819436,50.72191362920948,56.693184003115874,52.06322844671607,101.33269015426953,102.00333515989102,0.003184358667475625,0.053934477617896194,0.3720458074296682,7.133361093391471,0.6706450056214948
19,0.9309849143028259,"(48, 98, 184, 364)",159.7631784009977,151.11094774508942,50.195346236154904,51.007559576018394,57.67356810150534,53.20804085817056,100.36546521185856,103.66731259400622,0.008694247183975464,0.06158008256874181,0.36745301213307763,8.652230655908284,3.301847382147656
20,0.9304547905921936,"(48, 95, 183, 364)",157.50991954934142,150.51066651090844,47.88598521946551,49.52146995161607,58.42125006233583,54.247711799568876,99.78712819654005,104.39715539761828,0.01027408115297714,0.06591700553824663,0.366043666425935,6.9992530384329825,4.610027201078225
21,0.9298974871635437,"(49, 93, 182, 365)",158.9940663357008,147.65443469397093,47.400263834322224,47.44630080993946,58.59656479647507,54.48637694398445,97.52454935213339,102.72165239206781,0.005718069898362355,0.06689985141539234,0.36079241866575307,11.33963164172988,5.197103039934419
