frame,person_confidence,roi_coords,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
1,0.9363002777099609,"(49, 72, 239, 402)",143.08078572881365,150.4123455260069,36.46220661311711,43.89035342964787,69.03084293119352,67.27069702729744,145.61952665445338,144.13143471660158,0.008029230655398763,0.019852931090985144,0.38451907050003653,7.3315597971932505,1.4880919378518058
2,0.9361032247543335,"(49, 70, 239, 402)",145.5014774086028,150.35677754165428,34.37554162337487,41.96238795643263,68.6658899829858,66.87807452993563,143.03358157948642,144.1322286820016,0.010430808541646141,0.02663821101246339,0.3894677743065812,4.855300133051486,1.098647102515173
3,0.9357364773750305,"(50, 69, 238, 402)",145.2986056778159,149.84125166691535,33.418933568394216,41.00733767606976,69.4421390432698,67.8856160674982,143.27985146525214,146.81223503284497,0.008709373088786762,0.030143664227647526,0.3934333290535299,4.542645989099441,3.532383567592831
4,0.9349357485771179,"(50, 68, 238, 402)",144.81530655461532,149.37271371910342,32.07324349101058,40.4106557222662,70.15297752042922,68.3632906670395,144.44153509075682,147.97709939841934,0.00836332094684198,0.03260120649087245,0.39344518839413684,4.557407164488097,3.5355643076625256
5,0.9344199895858765,"(50, 67, 238, 402)",144.29605685422933,149.12281945316806,31.297944571502338,40.18885530384161,71.91432869528428,69.04909266032226,147.4551477064611,148.77395993511053,0.006453577421588896,0.033502284865298375,0.3932961679137103,4.826762598938728,1.3188122286494206
6,0.9362868666648865,"(51, 65, 237, 403)",146.7864980182495,149.2875438844998,31.87452279097392,40.02279894727012,74.37658832024385,70.54663110861884,151.92306540658674,151.07104119038442,0.007041781711133774,0.03381182964465011,0.39198797446608863,2.5010458662503083,0.8520242162023237
7,0.9341176152229309,"(52, 63, 237, 403)",146.5447650667331,150.46429890275257,31.76904674281781,39.46164294686766,73.99520918745074,71.18426724329707,150.96307695188855,153.09044021518056,0.0030486461729303726,0.03778728922325689,0.3905430446912634,3.9195338360194683,2.127363263292011
8,0.9326415657997131,"(52, 61, 236, 403)",146.0524327675625,150.28616388882398,31.17304770214497,38.65150703944148,74.4239087832825,71.12195429002729,150.78785928204502,152.34304728984597,0.0011146586228910904,0.04342776136443033,0.38740286662217555,4.233731121261485,1.5551880078009503
9,0.931311845779419,"(52, 59, 235, 404)",144.8762438796725,148.48525398381497,30.700372695360834,37.99856706160593,74.72235118775235,70.61700834735586,150.57837716303666,151.4031894709637,0.003979141561046893,0.04479999930324167,0.3848227137570881,3.6090101041424703,0.8248123079270329
10,0.9304673671722412,"(53, 57, 235, 404)",146.10984279999337,148.34496664494813,30.857608998281876,37.85934916287044,74.60305584553836,70.10070519009844,147.30201760625525,149.19440590724028,0.005739652108717525,0.04474978946814798,0.38218398450068664,2.2351238449547566,1.8923883009850329
11,0.9264711737632751,"(54, 55, 234, 404)",146.34956487281417,147.98975999823534,31.146965192125393,37.63009341269207,74.81788974828005,70.37942109781773,146.2523357533063,146.8622636109728,0.008875741564578573,0.04296299811885726,0.37986627856759375,1.6401951254211724,0.6099278576664915
12,0.9278767704963684,"(55, 53, 233, 404)",149.15452231988644,150.06791670242407,30.91528416975215,37.17320659962576,75.84669388842771,70.23631590139212,147.4353915989577,144.21535945992918,0.009577127005434978,0.040539930938749226,0.382413003127991,0.913394382537632,3.2200321390285183
13,0.9279680252075195,"(56, 49, 232, 405)",149.47993728516548,149.61756278598847,30.77757309611092,36.799575057014366,75.9958669856128,70.8812187210664,146.7148276637229,144.36845030150442,0.012141597021541703,0.036911463033070156,0.3833465378592321,0.13762550082299185,2.346377362218476
14,0.9304506182670593,"(57, 47, 231, 405)",145.5089879126026,146.63207952433655,30.42084567293724,35.93625446167518,76.19218631423169,71.2170421975511,147.91571051739854,145.07986026761606,0.013649843214439109,0.03268129379948581,0.3855608318952765,1.1230916117339405,2.8358502497824816
15,0.9318011403083801,"(58, 43, 230, 405)",145.06686853475998,145.5508737943831,28.917819548670575,35.00411727034289,76.82558316618903,72.93756037124831,149.84464578802837,148.19889391225144,0.01796305175096476,0.027552246139412494,0.3867502438796325,0.4840052596231317,1.6457518757769378
16,0.932307779788971,"(59, 41, 229, 406)",145.91641328749103,149.65777402566803,28.490845516328015,35.244963841748046,75.81295067597715,72.78020197300823,146.22204382587444,145.15621780983844,0.019466186645316616,0.022278790273515595,0.3878539837846284,3.7413607381770078,1.0658260160359987
17,0.9337852001190186,"(60, 38, 228, 406)",144.56637539494588,152.1508447222952,28.075653164295492,35.77512841428644,75.48025318930877,73.45253835160979,143.0763410826818,143.13479121273298,0.021355645854939535,0.02050226146796179,0.38591684576053453,7.584469327349325,0.05845013005117039
18,0.9333510398864746,"(61, 35, 227, 406)",145.35134607654373,151.79294304541656,29.220983616640936,36.410884589866676,76.66387040788716,73.49935199970936,144.20549150052022,142.31455528713954,0.028323553664657563,0.01812456866945929,0.3784247482893193,6.44159696887283,1.8909362133806837
19,0.9319976568222046,"(62, 32, 226, 406)",143.5021814345838,148.6767070450791,29.207708666219116,36.17831761176592,78.20039473868972,74.13331418870523,144.00267578202,140.75797840253446,0.028049482208598542,0.01827194292002223,0.37589139622228424,5.174525610495294,3.2446973794855296
20,0.9307897090911865,"(64, 29, 223, 407)",146.2614002634357,146.87068720648912,30.27833717238434,35.10398007981449,78.72109385579108,74.96418330850008,142.77674822883986,140.3776086492841,0.025631874858271807,0.020081012271009575,0.3724648292990408,0.6092869430534336,2.399139579555765
21,0.9257180690765381,"(65, 25, 222, 407)",143.38187771853518,146.960884768523,27.91544491197966,33.03500443862826,78.33962941979647,75.99538979086802,138.75438462382908,140.7063844144374,0.026877818682773516,0.02159954142893293,0.37139032953058526,3.5790070499878084,1.951999790608312
22,0.9289586544036865,"(66, 22, 221, 407)",141.3678711434861,147.13656767698706,27.26524705233789,31.608481183813815,80.48456624102195,76.69654404506306,141.19034748821363,140.91999913410035,0.03278838222687076,0.022266539578778673,0.366672034528073,5.7686965335009575,0.2703483541132812
23,0.9295943975448608,"(68, 19, 219, 408)",141.1526155069899,144.22709054078837,27.576203516832148,30.850883306319215,82.68979994049437,78.73440745878834,143.81600074203374,143.1962634482359,0.036461651555518164,0.023277300511786343,0.35761255338332526,3.0744750337984783,0.61973729379784
24,0.9280338883399963,"(70, 16, 217, 408)",131.57432179102764,138.37509617692618,22.62220216662556,29.888802528070027,84.72379010282647,80.78223805788922,143.1502385736123,142.66782839105412,0.042080720687434986,0.017504385733760765,0.3516926568049898,6.800774385898535,0.4824101825581977
25,0.9197134375572205,"(71, 14, 215, 408)",128.05210030073204,131.98687928996046,22.395430161302773,28.89755656195205,83.24096506947762,80.81336925177854,137.53569612508363,136.80369590793396,0.05559924881959253,0.00809094551727609,0.3477578983193246,3.9347789892284197,0.7320002171496753
26,0.9124857187271118,"(73, 10, 213, 409)",116.01143564220993,124.17701200503046,18.093161247387375,28.739687430773742,83.2693396512212,82.28722026465601,131.11726114434336,133.26077018479862,0.05746203649758796,0.007114195186028786,0.3425296751430489,8.16557636282053,2.143509040455257
27,0.9111431241035461,"(74, 7, 211, 409)",113.70006183789349,117.68340514650033,18.749264871283113,26.024754820843576,83.04085549030495,84.3546220404375,127.9616153864787,133.30182287752953,0.05512539489439973,0.008951716753311294,0.34540066934606684,3.983343308606848,5.340207491050833
28,0.9104124903678894,"(77, 4, 207, 410)",109.12661503841933,113.9108215047913,14.367574944411118,24.73025383979602,84.79801249069608,86.89696589670903,128.23306254896696,132.54717985049317,0.061784419364363144,0.01691591426469805,0.33302605980151684,4.78420646637197,4.31411730152621
29,0.9129340648651123,"(78, 1, 206, 411)",109.89097548438478,115.36054114326076,15.382002963808494,23.79651872485286,84.69395584863838,89.85123542878142,123.75735455228768,128.35950518611605,0.06395272481420117,0.028124239552774488,0.3357453982381668,5.469565658875979,4.602150633828373
30,0.9127704501152039,"(80, 0, 204, 411)",107.815720725165,116.69584465875926,14.806313040274873,23.11340937989004,86.66350569533755,93.85002637652595,120.78265412715912,126.9612991712343,0.06853437275252644,0.03031856113680867,0.32308052897084877,8.880123933594263,6.178645044075182
31,0.9064921736717224,"(83, 0, 201, 412)",101.63252071249812,108.99445325192977,9.604176832795584,21.028892131907675,93.35321105295844,100.0159047776264,122.04244765435834,130.66576997220167,0.07806043022502245,0.029952560955390516,0.3019032141792436,7.361932539431649,8.623322317843332
32,0.8998560905456543,"(85, 0, 199, 411)",116.8446350025455,109.96084778482782,6.681431798018639,19.54828132047304,96.46589146268533,103.70939740106749,119.0932351119959,127.06089178812438,0.08107431129814209,0.03718797830905338,0.29555535473296113,6.883787217717682,7.967656676128485
33,0.8949058651924133,"(86, 0, 197, 408)",113.85337371847699,108.63812842453387,0.5150039244643468,17.054332064561226,97.48680465693624,107.18871633289385,111.29108730879183,125.59486491527723,0.09400086987401976,0.04743031993660461,0.29176143811611366,5.215245293943113,14.303777606485397
34,0.8930681347846985,"(89, 0, 197, 412)",111.69343221947813,109.62930081749231,5.627595516704089,19.984910868948795,99.24159425487161,108.21827512288728,108.99167562404118,125.315008331586,0.08288122699831842,0.04538676098715889,0.2835599536245952,2.0641314019858186,16.32333270754482
35,0.8974382877349854,"(91, 0, 194, 412)",113.64477785645286,110.57532725290706,3.25846056199572,19.611039566882198,104.32615861974193,116.23259390402198,108.31410824905032,129.58557892939655,0.09998767172375699,0.05616194730051099,0.2709727932478781,3.0694506035458033,21.271470680346226
36,0.8968425393104553,"(93, 0, 191, 413)",112.32300227682659,108.409559243536,0.4252489388216377,17.458912080870377,111.41437250464222,124.27050424167278,103.44074840665836,127.58838797238764,0.11915286733889649,0.06474568251107196,0.2568107595818134,3.9134430332905907,24.14763956572928
