frame,person_confidence,roi_coords,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
1,0.9400087594985962,"(63, 136, 224, 365)",159.93314664689265,157.06688557032146,49.64133717188045,48.523845330507555,41.844145321132686,37.64452263744531,100.05404115001905,90.38981582102524,0.031563486330505035,0.008088881480377548,0.41102627766581434,2.866261076571192,9.664225328993808
2,0.9400543570518494,"(63, 136, 224, 365)",162.4776943611757,157.30016780988103,49.93868920131685,48.83560708723597,40.977082687283605,38.12014174613772,100.17647852650764,91.69328580919971,0.03400984149094185,0.010595678059313555,0.40702106515026726,5.177526551294676,8.48319271730793
3,0.9399413466453552,"(63, 136, 224, 365)",162.71920586235507,157.26372676702195,50.140552829499654,48.90183875754549,40.47095081861306,38.35904566329702,100.18775116421686,92.30182219229812,0.03477240703347874,0.011987717122337802,0.405736800323746,5.455479095333118,7.885928971918744
4,0.9401543736457825,"(63, 136, 224, 365)",162.65076215654324,157.08232646288505,50.151920914763174,48.90019075275064,40.290287409166154,38.59273258093209,100.27578633011628,92.79318281462876,0.03510873732351673,0.012713692550748319,0.40519151992484576,5.568435693658188,7.4826035154875115
5,0.9399034380912781,"(63, 135, 224, 365)",163.25810306691986,157.01788852275382,50.4793212218501,48.81077273419212,40.19610015483377,39.1731640474823,100.48037898443752,93.81213778839637,0.034668656933074686,0.013432520907525263,0.40475009558392566,6.240214544166037,6.668241196041151
6,0.9400672912597656,"(63, 135, 223, 365)",163.50593131653667,156.97571028793078,50.913779003110555,48.75449397805621,40.48177794322833,39.6383698937895,101.34478698702353,94.35665424220966,0.036198906677002506,0.015741266130179732,0.40512733052180244,6.530221028605894,6.988132744813868
7,0.9398912191390991,"(63, 135, 223, 365)",163.7062358456187,157.01191102302866,51.06213891942758,48.72472968280356,40.598572477853715,39.812575625325465,101.67932055659227,94.55468476431109,0.03637736539992044,0.01667459712985746,0.4048847177748861,6.694324822590033,7.1246357922811825
8,0.939182698726654,"(63, 134, 223, 365)",163.63772521081714,156.89523610195386,50.89116323393638,48.63183011502655,40.73522015541583,39.844719077858954,101.88206161798156,94.32298590765004,0.036419644559961474,0.017240440263700106,0.4050973960831836,6.742489108863282,7.559075710331527
9,0.9386786818504333,"(63, 134, 223, 365)",163.6232338882462,156.49042690825576,51.10578572665709,48.61104239387266,41.148034324100024,40.30900462705908,102.19558628934094,94.69080465828915,0.03631139080619855,0.017574541950515058,0.40497683127605,7.132806979990448,7.5047816310517845
10,0.9394777417182922,"(63, 133, 223, 365)",162.62162288941425,155.4600041163403,51.104090034757036,48.422724595970095,42.76411289108126,41.01919083535729,104.04235221025326,95.16942771322846,0.03640567519194073,0.017792641624901302,0.40462284859157954,7.161618773073968,8.872924497024798
11,0.9396080374717712,"(64, 131, 223, 366)",164.24410556341866,155.76666387323644,52.4205019545916,48.92948203293478,44.44564877121731,42.873485307624385,105.11188953623436,97.25968412317431,0.03821731676182429,0.017438574253570954,0.4017589426596613,8.477441690182218,7.852205413060048
12,0.9370306730270386,"(64, 130, 223, 366)",164.0052258021719,155.36596630620562,53.07676254480203,48.716436021083716,44.668244491725574,42.97012610756628,104.84432088928835,96.9662636139447,0.03767292184457914,0.015580795780064069,0.40195474161005457,8.639259495966286,7.87805727534365
13,0.9376266598701477,"(64, 129, 223, 366)",164.34495558860942,155.42690892414936,53.15454485959862,48.42034672722874,45.02770824207343,43.313932746809144,104.30851349235154,96.60395476167459,0.03730983462000746,0.014771651766235211,0.402354192773415,8.918046664460064,7.7045587306769505
14,0.9377445578575134,"(64, 128, 222, 366)",163.70593035168514,154.64851644722916,53.16985713570898,48.100461886746494,45.38574782248016,43.80741336901489,104.1029538612282,96.75010477539267,0.03731522202502987,0.014273312975790917,0.40465195193156905,9.057413904455984,7.35284908583553
15,0.9392185807228088,"(64, 126, 222, 367)",164.76595975080394,154.90690422643704,52.938111915946344,47.646577687112824,46.54001235515535,44.604704007843154,105.30326866839751,96.63799935868644,0.03760659724921082,0.013927786695984426,0.40437170926813293,9.859055524366909,8.665269309711064
16,0.939596951007843,"(64, 125, 222, 367)",164.40500469096733,155.2433917453271,52.33302497659478,47.24704440257984,46.7221956488601,44.76638288400063,105.1246903109681,96.31868714109478,0.036536372202481425,0.013123657902605987,0.4051513029006149,9.161612945640229,8.806003169873321
17,0.9386206865310669,"(64, 124, 222, 367)",164.20225929030903,155.42209911839595,51.942210689113594,47.11235740998121,46.813305107842126,44.76770789199081,105.01128035642634,96.2535230392634,0.03603975781344017,0.012932586440088661,0.40547170302725455,8.780160171913082,8.757757317162941
18,0.9392802119255066,"(65, 122, 221, 367)",160.61473820255745,155.74313187362227,49.96963462684777,47.495844836236316,49.296484570109,45.43363087315298,108.51200804488292,97.49216921750293,0.03521457002511496,0.011561436915994839,0.4076297876286428,4.871606328935172,11.019838827379985
19,0.939551830291748,"(65, 121, 221, 367)",159.0244592187163,155.39130069822377,48.89531149073131,47.14772871260956,49.612220782828494,46.33528288152588,109.4276281419699,99.3240155637134,0.035115390276574225,0.010583206488201881,0.4091252302488429,3.6331585204925148,10.103612578256502
20,0.9381835460662842,"(65, 120, 221, 367)",157.53712352932013,155.20264776453277,48.06259075105675,46.95815211369972,49.753072833578074,46.73710592420363,109.34829073331535,100.08910780035578,0.036363704568885026,0.010639767102641088,0.4088746138408612,2.3344757647873564,9.259182932959575
21,0.9377665519714355,"(65, 119, 221, 367)",158.37743028955822,155.28971762445863,48.14735986879016,46.80876716380182,50.97159036956025,47.303993916371134,111.02712428661944,100.77543645571983,0.038744989547001965,0.011949172261933925,0.4072887501992028,3.0877126650995876,10.251687830899613
22,0.936754047870636,"(65, 117, 221, 368)",157.18772469804625,155.25189333788498,47.563642035744756,46.41906307545684,50.48923029926934,47.476897029622265,109.70959909625144,100.25948392824074,0.0380313777508722,0.01115576740774752,0.408060053194715,1.9358313601612736,9.450115168010697
23,0.9367694854736328,"(66, 116, 221, 368)",156.49979468336883,155.58028982997956,47.65306814605182,46.90925199716581,50.32097133661924,47.96099130263929,108.35556071215011,100.4149478577236,0.03745769914467355,0.011055404632484271,0.40899787822158096,0.9195048533892702,7.940612854426504
24,0.9334716200828552,"(66, 114, 221, 368)",156.1999460865318,155.71088101451525,48.02276398477708,47.26547761814013,50.74911877263314,48.358160160435155,109.12273860675154,101.15454443884009,0.03715665505984623,0.010199924740940293,0.40761645888122733,0.48906507201655813,7.968194167911449
25,0.9359697103500366,"(66, 112, 220, 368)",155.85024117508428,155.83054480492433,48.45395384374472,47.847489243772806,50.90104504091228,48.6837801873029,109.32688569286418,101.73086111897501,0.03570201694776529,0.008365951194192343,0.4089221655525432,0.01969637015994863,7.596024573889167
26,0.9370347857475281,"(66, 110, 220, 368)",155.1293434628968,154.71202036295747,49.06235145267207,47.81161217118258,51.037376293263016,48.99641346625276,109.44682924822608,102.48776677835271,0.035506401928776424,0.006697049992043201,0.407596267715122,0.41732309993932404,6.959062469873373
27,0.937597393989563,"(66, 109, 220, 369)",155.21929730535442,153.76953942808976,49.49118341279287,47.91132651327677,51.45050239966685,49.327579403221456,109.98466721087969,103.52712070451196,0.036333056222065195,0.00608876024661958,0.40543001184741284,1.449757877264659,6.457546506367734
28,0.9363248348236084,"(66, 107, 219, 369)",154.12775562077297,153.1729680098086,49.385970930257,47.973035251833274,52.166166268117834,50.023852298877756,110.66238021093002,105.46048255315895,0.03494907890235556,0.001459104111433812,0.4032240447227433,0.9547876109643596,5.20189765777107
29,0.9367399215698242,"(67, 105, 219, 369)",153.9681401625231,152.61868407603419,49.523965632792205,48.550418653718054,52.50718411280603,50.518996502090594,110.95145918894691,106.67011983748783,0.031278861912186734,0.0019788787363561383,0.40413573334546105,1.3494560864889138,4.281339351459081
30,0.936949610710144,"(67, 103, 219, 369)",153.45964716374735,151.46164379608695,49.549791691855354,48.53311299512764,53.67455701119036,51.51955440075982,111.50408925440786,107.19608941942312,0.03124145890379618,0.0020123059772681243,0.40319656119500946,1.9980033676604023,4.3079998349847415
31,0.9361880421638489,"(68, 100, 218, 370)",153.66989200125184,152.9357922038747,50.81293104028265,50.65004256216649,54.79834126860445,52.54451740292612,112.4135191918891,109.17622566779575,0.024662559891064268,0.005038663957401048,0.40029575234442294,0.7340997973771266,3.237293524093346
32,0.9396615624427795,"(68, 98, 218, 370)",153.36226154061617,152.5323287363004,50.731729905972486,49.75446796794679,55.29254912582001,52.156999372562446,111.77546177050036,107.43105902146533,0.02531603523967429,0.008490079851456632,0.3985878871100951,0.8299328043157743,4.3444027490350265
33,0.9416664838790894,"(68, 95, 218, 370)",154.04306240630603,152.8695428444015,50.430146763420304,49.24662420004842,56.70432818985248,52.49811274065077,113.9721816188727,107.68880993502347,0.024860507021896495,0.01164660252017984,0.3967887363068692,1.173519561904527,6.283371683849225
34,0.9412292838096619,"(69, 93, 217, 371)",155.28231230780239,154.74025441918968,50.698066935785455,49.48922500212047,57.58462130991936,53.646893817184136,113.64085232953809,110.6202528788514,0.023061134828103676,0.01829399649172451,0.39370956713925265,0.5420578886127032,3.0205994506866887
35,0.9380435347557068,"(69, 91, 216, 371)",154.65112571149132,153.57936186481786,49.32735628007649,48.40455927232271,58.400308041074815,53.83693527923957,113.52581460483735,109.72214480077977,0.021665296894098733,0.024290248382985144,0.39290211862528723,1.0717638466734627,3.803669804057577
36,0.9343950152397156,"(70, 88, 216, 372)",156.08277344874847,149.98985466028682,48.46809795547843,46.91198337690029,58.9352062023935,54.639581097935334,114.01117880006893,110.53867641831785,0.021535307742649237,0.026607530502660404,0.39035176353266554,6.092918788461645,3.4725023817510845
37,0.9333138465881348,"(70, 85, 216, 372)",159.11798561561932,148.507190684328,47.26551354289715,45.08448295567247,59.79541961841233,55.82400259564394,114.61697326397477,111.9975397792368,0.022076414858601668,0.02849808008259628,0.38853908905996304,10.61079493129131,2.619433484737968
38,0.9311023354530334,"(71, 82, 215, 372)",158.77523434152315,148.44532015137108,43.881497010628166,45.14188501221407,61.15242007214339,56.90720752878288,115.33483920936874,112.627662669927,0.023252834023472408,0.02823517112647025,0.3837008466980151,10.329914190152067,2.7071765394417326
39,0.9288787245750427,"(72, 80, 215, 373)",156.72858272966053,145.9677571338697,40.769171026354314,43.57960163000435,62.7387162791865,58.77172322624667,117.34967010288199,114.77889583850632,0.020432401742586346,0.029185009516161764,0.38206379667021567,10.760825595790834,2.5707742643756717
40,0.928251326084137,"(73, 77, 215, 373)",155.1886819718398,147.04218026151443,39.48335331733253,42.84037887980886,64.71895343874719,60.47528650987135,120.67998444529196,117.68589205650525,0.018508321101093163,0.031243767705083185,0.3812018305001809,8.146501710325367,2.9940923887867115
41,0.9288222789764404,"(73, 75, 214, 374)",155.2879125062265,147.92199523704505,39.45819486088992,41.24117423728848,65.54293590717856,60.28440275054964,119.91190134015788,115.01687948977043,0.024464912875360782,0.02941864586820075,0.38007531745773354,7.365917269181438,4.895021850387451
42,0.927941620349884,"(74, 72, 213, 374)",149.77063895088625,144.52443520370838,36.01492837811575,39.088789524588684,66.38829261791217,61.60455531941555,117.1642408718145,115.0791255372138,0.025595904256559734,0.029422226855559095,0.37748454702608814,5.246203747177873,2.085115334600701
43,0.9266759753227234,"(75, 70, 213, 374)",151.4642183024325,144.88755836339445,34.703779886734964,37.45943226357671,67.69456055048455,62.88257931320637,115.22686621443033,114.9547841499725,0.03173483936170557,0.02872419665657092,0.37413393149522856,6.576659939038052,0.2720820644578339
44,0.9240707755088806,"(75, 67, 212, 375)",149.07376074161823,146.04472969385068,33.46739765066776,36.27381949753245,67.90888788435156,64.0266960430192,113.67143320484024,115.68495820087189,0.03905684903891406,0.02331926317468233,0.3703797120828406,3.029031047767546,2.0135249960316486
45,0.9193582534790039,"(76, 64, 211, 375)",147.2937118275626,147.22467892290854,32.86486664056281,35.55811685503811,69.98651042086466,66.36969889054731,116.62212658555099,119.26065667858671,0.03752345998303027,0.023091712966941666,0.3703687703559847,0.06903290465405121,2.638530093035726
46,0.9219340682029724,"(77, 61, 210, 376)",148.19448880587916,148.71885386327682,34.480628735622474,35.92980991734922,72.75062925824842,67.9382354971417,121.71206447813864,122.14315738868731,0.03658318730382757,0.022653766125844327,0.3630388049829761,0.5243650573976595,0.4310929105486707
47,0.9247959852218628,"(78, 59, 208, 376)",149.0597915409604,149.73405697388947,33.369011234903475,34.202677405345575,74.3979337495339,69.18020211224064,123.07812770807799,120.36664426342864,0.04677986884282082,0.013433850459280864,0.3588815744972875,0.6742654329290758,2.711483444649346
48,0.9282766580581665,"(79, 56, 207, 376)",148.87096336085403,147.89983423044495,30.55044402931515,32.80341994512264,76.08614895613056,70.69412377999792,125.26521022186492,120.01996716173005,0.043070044611890596,0.009903118488139484,0.3586384346393942,0.9711291304090821,5.245243060134868
49,0.9279924035072327,"(80, 52, 206, 377)",147.72787751405605,145.57358417458832,28.40437372243548,32.215000961292326,75.17938291857567,72.73015165373275,120.77194957645646,122.85650910520515,0.03985284049802239,0.010007089611790353,0.35474139891753115,2.1542933394677277,2.0845595287486844
50,0.9292032122612,"(82, 51, 205, 377)",145.33216911787224,141.87889381803927,23.764788891893428,29.438421119926414,79.83364261131703,74.74581028593344,127.77414156195127,123.09507476056405,0.03662373450406988,0.0063205940649227335,0.35550825727151697,3.453275299832967,4.679066801387222
51,0.9297110438346863,"(83, 49, 204, 377)",138.56462338128415,132.13901654899212,16.85233611266146,24.171354777297566,83.73622913816364,76.96140483144397,130.05828393174886,120.81117017364114,0.045487422350140735,0.007351934704264384,0.352601014840931,6.425606832292033,9.247113758107716
52,0.9247485995292664,"(84, 45, 203, 378)",137.79920915441826,128.63524407118004,16.486417012651728,22.554176018799474,83.55959603652494,78.24845728364811,125.49813689246267,118.6614334955282,0.0535029695185581,0.01284553059422469,0.346796057759894,9.163965083238224,6.8367033969344675
53,0.9224007725715637,"(85, 42, 201, 378)",149.29015655686726,133.51941585794287,14.470997298164846,22.951497733116405,85.79476024766495,79.54050943663358,129.09464151191153,118.71507735325173,0.05791119009847702,0.018042285929783075,0.34330293159349407,15.770740698924385,10.379564158659804
54,0.9207625389099121,"(86, 40, 200, 378)",145.9649548076398,132.503838042905,14.741819001095697,22.02913163787846,85.35254042184854,81.96901948123715,126.8647164801534,122.52436773425995,0.056991804630317146,0.02206843440864178,0.34275099610361526,13.461116764734811,4.340348745893451
55,0.9192718863487244,"(87, 39, 199, 378)",140.20737744876314,136.512279056674,13.494580817868453,21.545018814902104,87.61823067290878,85.92279379172605,128.09442325715207,125.75786435289902,0.05120646260118355,0.02496824836136128,0.34116201103698784,3.695098392089136,2.336558904253053
56,0.9181915521621704,"(88, 37, 198, 378)",133.2261142612362,136.12287179184037,8.004337910311854,19.89945913133205,90.3932547623926,89.09178378982025,130.10443304716046,124.49715585614595,0.06042576802769192,0.033246681850555744,0.3315034597458356,2.8967575306041624,5.607277191014504
57,0.9146617650985718,"(90, 35, 197, 379)",127.58520294824096,129.05773568781612,6.969052413682302,16.934173433515454,94.3431449500934,93.52010378615918,134.72183851537375,127.92603821757005,0.06368068428453319,0.039258380322395335,0.3211326492281149,1.4725327395751577,6.795800297803694
58,0.9153391122817993,"(92, 33, 195, 379)",115.05916594973701,121.24632664567811,2.880415715818864,13.742098434953522,94.16821456626657,99.28423591497776,131.62842848219418,130.2607096721402,0.07518131717393121,0.0578085633110546,0.3160682194560222,6.1871606959411025,1.3677188100539865
59,0.9090335369110107,"(92, 31, 194, 379)",116.3419477181479,121.07134675405337,4.053678175492278,11.942769487362813,96.68752832698183,103.71728980946273,131.98921810050882,129.91033510645659,0.07641113175752179,0.06689200234530891,0.3157909739094279,4.729399035905459,2.078882994052236
60,0.9057528972625732,"(95, 29, 191, 380)",109.92193738329605,114.06331545351466,0.5401855356316386,8.514493804761175,97.14051781560079,110.03312094772214,131.1305004314771,133.4248258367768,0.09937041668051015,0.09613694252241414,0.30543276840959116,4.141378070218607,2.294325405299702
61,0.9054922461509705,"(95, 29, 191, 379)",113.49664579989323,115.10651394900351,0.6924914064018272,7.526772007375583,97.77976440212947,115.18875029576775,127.68422159341239,133.76221808797416,0.09442367923721871,0.1029574779569129,0.3091054627156089,1.6098681491102838,6.0779964945617735
62,0.9112817049026489,"(98, 26, 188, 380)",108.77457612061822,103.90468899982119,2.600464166519017,1.706695083493796,101.63883085367662,122.78134645168622,126.049569807338,139.2368469703699,0.11809365535657129,0.11774525236369845,0.286940450984395,4.869887120797031,13.187277163031894
63,0.919883668422699,"(99, 25, 187, 380)",102.37317392333281,99.69093610549675,4.381269710113138,1.282172245587389,105.31987536266786,133.46903885194456,130.7733505167766,150.46733668971987,0.13078434387310842,0.13425797215454624,0.2861207387308016,2.682237817836068,19.693986172943283
64,0.9135401248931885,"(100, 24, 186, 380)",98.84454704382792,99.93564931909516,5.1712204905912404,1.9623621586202127,109.31193535426168,143.81394131680446,128.36466148766624,157.86158965137562,0.1269579313130529,0.140515318002782,0.2826859886990609,1.0911022752672466,29.496928163709384
65,0.9084586501121521,"(101, 23, 185, 380)",101.74422380813293,101.45066220115719,5.597724322652782,2.5555598396828123,113.1596038186668,151.6356344542919,126.09637935208468,161.8522689396574,0.1322021698712601,0.1451311450585573,0.2755789838831654,0.29356160697574296,35.75588958757271
66,0.9100416898727417,"(103, 22, 184, 380)",106.93206271524676,101.3980830643857,4.7717886283409445,3.2882267855063874,116.89839703716845,157.6295347874517,127.84927970785482,163.0535049923882,0.129745993565906,0.14226132650181583,0.2654852210068365,5.533979650861056,35.20422528453339
67,0.9111456274986267,"(104, 22, 183, 380)",109.99260453284462,100.57922481825166,6.376897719211045,1.988784103043404,118.87580189157886,158.64587772940172,123.60616806084221,165.89386948527502,0.1305123071215839,0.12849305931333305,0.2584869010157511,9.413379714592963,42.28770142443281
68,0.9120050668716431,"(105, 21, 183, 381)",111.32297600284016,102.64715667893431,7.50485703109257,0.9928557821191552,122.9564122910607,160.64258930823885,123.29964559778142,163.3427562270326,0.13074067789896804,0.12488363039561938,0.25394220182716715,8.675819323905856,40.043110629251174
