frame,person_confidence,roi_coords,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
1,0.9315653443336487,"(94, 89, 263, 426)",138.14673797928913,127.81389504808133,24.880391760481746,32.450001225384725,43.24497221581801,36.37219314014736,84.94280125584638,65.16038092622836,0.06087502700788317,0.05015968838238022,0.42441036012588734,10.332842931207793,19.78242032961802
2,0.9317966103553772,"(94, 89, 264, 426)",137.3950948272285,126.98175666560711,24.539075260110124,32.18843534987047,44.25786294749507,36.443202252014714,86.58807706265885,65.38292421796996,0.05920173742183842,0.05032270828866297,0.42481142327653704,10.413338161621382,21.205152844688897
3,0.9319215416908264,"(94, 89, 264, 426)",137.59471716735618,130.966931062562,24.862664327868128,32.3456450848161,44.40712528531764,36.29586603680343,87.17927545157056,65.5794892934702,0.057985201921776204,0.0500188537482693,0.42515095807233144,6.627786104794183,21.599786158100358
4,0.9322302937507629,"(94, 89, 264, 426)",137.74853987315933,128.91679151632218,24.938355715198085,32.30935549575642,44.865408217486504,36.30734514844496,87.93314380143302,65.74528577277285,0.05791918384579269,0.05048959586358182,0.4249561703377058,8.831748356837153,22.187858028660173
5,0.9315099716186523,"(94, 89, 264, 426)",138.86464355753262,129.34412823356018,24.931693848052543,32.21897940602275,45.34432906411953,36.438984170498294,88.64659443529928,65.86466331818004,0.05842081455798729,0.05211749834738048,0.4247262827439497,9.520515323972432,22.781931117119242
6,0.9311339259147644,"(94, 89, 264, 426)",139.36558880968173,131.03343289661376,24.940944671409856,32.170423288200745,45.42755111072636,36.47040868840677,88.81330429960764,65.89273831196465,0.058592516042954595,0.05210035117367503,0.42457395001024667,8.332155913067965,22.920565987642988
7,0.9320319294929504,"(94, 89, 264, 426)",139.94185645294058,132.19574376313216,24.99680244045852,32.15194929679341,45.54171443586945,36.508327968958646,89.03364714947776,65.85809097907723,0.058572241566870076,0.052250232643790646,0.4244879367654737,7.746112689808427,23.175556170400526
8,0.9319270253181458,"(94, 89, 264, 426)",140.31258233924467,132.60832201391986,25.052829563601282,32.175684448244404,45.5830840711617,36.526460485212425,89.14445647451238,65.84675927079888,0.05828815718283359,0.05219687379226609,0.42473071412921676,7.70426032532481,23.297697203713497
9,0.9320281147956848,"(94, 89, 264, 426)",140.5504534045327,131.93744036188292,25.11285736895558,32.2331243246951,45.61302860207101,36.515713838748546,89.21081045599777,65.78352798507065,0.05802128077914167,0.05210431847830576,0.42493539310456047,8.613013042649783,23.427282470927125
10,0.9321439862251282,"(95, 87, 264, 426)",135.983022418087,138.01544350654362,23.35988593875606,32.27470878313234,44.77989719704181,36.31682305537049,87.64218227814209,65.71857068463434,0.0621603668110295,0.05245744344055438,0.4224003441742289,2.03242108845663,21.923611593507744
11,0.9270499348640442,"(95, 86, 264, 426)",134.46777176264612,138.40428786004185,23.457127460480724,32.814900836918454,43.2398922097836,35.83987462165627,80.88282977888285,65.70670213929733,0.06186056999704928,0.046737633639279394,0.42210911832835785,3.9365160973957245,15.176127639585516
12,0.9246454238891602,"(96, 85, 263, 427)",134.75724438691253,136.16069537802548,24.114620310180324,33.48835055091168,42.35547574446509,35.86205756473109,78.03661442740034,66.01378127733712,0.06274204776277977,0.044008572783486626,0.42130040407168035,1.4034509911129476,12.02283315006322
13,0.9207745790481567,"(96, 83, 263, 427)",135.9314989455875,136.64320680998637,24.041692735699325,33.57444642661387,49.26407812747824,36.43183326042288,97.78242003005332,66.48193977169439,0.061064729845869255,0.04042533027750712,0.41889912084880526,0.7117078643988748,31.30048025835893
14,0.921031653881073,"(96, 82, 262, 427)",135.93445558882985,135.69971108359658,24.147079675909453,33.826445163871156,51.77959982168327,36.74287876490831,101.70522668691079,66.63675677398003,0.05943230379582646,0.03456157433244688,0.41503044167734005,0.23474450523326595,35.068469912930766
15,0.9184200167655945,"(97, 80, 261, 427)",136.84921572012607,140.41072050417634,24.97885065385944,35.282305346582426,52.02809533871284,37.363405488813704,101.04872481135234,66.98882274114972,0.058447008203711764,0.03296996037271222,0.4132571693244078,3.561504784050271,34.059902070202625
16,0.9167861342430115,"(97, 78, 260, 428)",136.04201947976347,141.99708502826616,25.05904748135874,36.36270150222867,50.95947861140873,37.66444309640864,98.19930690783524,67.0379181326105,0.054141825336507486,0.029263667161315718,0.4126169214336685,5.955065548502688,31.161388775224736
17,0.9124147295951843,"(98, 75, 260, 428)",136.34413849899218,142.86470888358866,25.85948183661179,36.921605708959795,48.93080642275737,37.870154925110775,94.2478538910251,66.53374753205522,0.05880334543263883,0.03117934209884951,0.4102712194441517,6.520570384596482,27.714106358969886
18,0.9149675965309143,"(99, 73, 259, 429)",135.16512133091987,145.39612899182015,26.889018462117022,39.29982254410419,48.389696349396665,37.660549545805196,90.74282711860903,65.8846404566018,0.05544726882995827,0.024848643685977743,0.40893695143883385,10.231007660900275,24.858186662007228
19,0.9124453067779541,"(99, 72, 258, 429)",135.62561820669052,149.24274009065454,27.39995137381753,39.579661618753605,47.88553643320296,37.688859238087964,88.38140241979195,65.09764446089392,0.05677246666148419,0.024912229106134814,0.4101785415790162,13.617121883964018,23.283757958898036
20,0.9094202518463135,"(99, 70, 258, 429)",135.9229257340944,149.25121105923927,27.758322785915325,39.51156053783961,48.058181483495495,38.23725229859961,87.12392775278192,64.6926842461828,0.05712705933631419,0.02567587263581627,0.410500366483881,13.328285325144861,22.43124350659913
21,0.9001160264015198,"(100, 67, 257, 429)",137.07105931639356,149.15098795784442,29.280527285891626,40.64153728016285,47.735743751043636,38.76471831397156,86.74006780713519,65.02106294108552,0.05886263469648648,0.027977974813760045,0.4102067298311338,12.079928641450863,21.719004866049673
22,0.9055872559547424,"(100, 64, 257, 430)",136.66442433433144,148.92883446790964,29.29830953961516,40.613385000861605,51.40521803575886,39.30776193991669,96.59527237266994,64.8640498418946,0.06059580405963127,0.030798617616012557,0.41086466898995233,12.264410133578195,31.73122253077534
23,0.9164444208145142,"(101, 62, 256, 430)",135.28381055895503,146.4217275674031,31.143161375805622,42.16533728091151,53.112241265702785,39.94455318104229,98.72264950223881,65.36766055843586,0.06120523342080953,0.032816368043064516,0.4105652842209212,11.137917008448085,33.35498894380295
24,0.9148380756378174,"(101, 58, 256, 431)",135.10465734288655,146.41550477365573,31.606846251741707,42.73388828070418,54.57312251293733,40.67178210830148,98.13381718402815,66.09079278929025,0.06227173868145792,0.032753730039764645,0.40755276751625225,11.310847430769172,32.0430243947379
25,0.9159104824066162,"(102, 55, 255, 431)",135.60340563176834,146.78299880313713,33.14265419568655,43.717868022408695,53.943269889248846,41.035974340114976,94.36571978538312,66.67098921900188,0.06187872773509267,0.03262125049311924,0.4079611026729398,11.179593171368793,27.69473056638124
26,0.9177937507629395,"(103, 53, 254, 431)",136.13817698971454,145.37728357176064,34.21238862991344,44.21840665296548,55.49278671338305,41.35302338358741,95.2916942542907,68.20104104637524,0.062214555286293334,0.028775090681343807,0.4065048595782997,9.239106582046105,27.090653207915466
27,0.9188727736473083,"(103, 50, 254, 432)",132.7785406210202,142.8847185985973,35.7612055607985,43.485825595736884,57.375729967430225,41.85304386182718,92.27459443705969,68.33635501091636,0.06436260990531162,0.027622966014956833,0.40348790215044716,10.10617797757709,23.938239426143326
28,0.9191798567771912,"(103, 47, 253, 432)",131.83702242478398,140.8318936832193,38.93095345003384,43.51202404891306,50.846580426325346,43.23805060608156,68.54165697462545,70.68186577542473,0.06029777318388204,0.022645384130971394,0.40115366692100585,8.994871258435325,2.1402088007992717
29,0.9182075262069702,"(104, 42, 253, 432)",130.4685301429292,138.3969486960826,40.20685133243968,43.059413215242486,50.04870957776346,44.5384338097553,64.75105158677562,70.94387063631817,0.058912762182659166,0.02288556753336836,0.4010637068421457,7.928418553153392,6.19281904954255
30,0.910351037979126,"(105, 39, 252, 433)",135.60522834936805,134.12120333380452,44.024537038896874,42.13559355102777,51.32523074723164,45.64865269626922,64.18421266240505,72.37717324668967,0.06546483445102531,0.02464328369516663,0.39340850425365154,1.4840250155635317,8.19296058428462
31,0.909208357334137,"(105, 37, 251, 433)",137.01313574711222,132.3504900451946,46.071292531582394,41.42606285544481,52.274805788562404,46.007993362280146,64.32873000742508,71.7384043681307,0.07358884955583862,0.026743673085137882,0.3875772379963114,4.662645701917626,7.409674360705623
32,0.9083983302116394,"(107, 34, 250, 433)",136.12616271825067,129.3695930333358,46.83496723923944,41.78627583972026,53.286231267083565,47.13331340666633,63.771059953632445,70.83871589229233,0.0819929181790809,0.032462351782809,0.3795331128126777,6.756569684914865,7.0676559386598825
33,0.8913214206695557,"(108, 29, 248, 434)",137.9337486186918,128.86806976364315,49.16177314186355,43.357809367917184,54.201404518879286,48.900520498127875,64.66104630464098,72.25977744156131,0.08417939248399844,0.0427734465969648,0.37869673276047905,9.065678855048645,7.598731136920335
34,0.8797490000724792,"(109, 27, 248, 434)",138.03225387969786,128.11090372060093,49.90546683153668,42.81048853590608,55.95396028574574,49.334804404391306,69.22831953454036,70.6158221077133,0.08901253751522162,0.05133927141866276,0.38236329683796677,9.921350159096932,1.387502573172938
35,0.8827970027923584,"(110, 23, 249, 434)",140.05151546277884,130.60815257371206,52.8723468246004,42.91668505750038,57.229269224535834,51.20875411750535,70.4147131125324,70.99723972235388,0.08753047485077906,0.05022436391814776,0.37686239986472836,9.443362889066776,0.5825266098214854
36,0.8831465244293213,"(111, 19, 246, 435)",139.26426004002852,132.67696077172926,54.691020622794845,44.76357424791902,59.954543050719046,52.209071247421434,72.48864467446036,69.9607833850901,0.08421045801872344,0.04749183289924598,0.37073583054068115,6.587299268299262,2.5278612893702643
37,0.8844565749168396,"(113, 15, 245, 435)",140.65686128121013,135.56987468210352,57.39974601317984,43.21807693078929,62.68200180975723,52.412673566885736,80.06441625953006,69.55422442134095,0.08784291078270286,0.04947279191862757,0.36960460690269903,5.086986599106609,10.510191838189115
38,0.8732249140739441,"(114, 13, 243, 436)",141.6281175510383,138.0410943735555,58.64100455009438,43.84625919616525,63.945660087190355,53.48898795003412,78.20134057011437,70.4919328516229,0.08196467701805238,0.04716173025964867,0.3658902688702955,3.5870231774827914,7.7094077184914624
39,0.8808789253234863,"(115, 11, 241, 436)",138.61199304445103,134.5902320152675,52.99862955262957,43.12632957719413,63.77595310694463,54.64627750850243,75.37892384610474,69.71218820470256,0.07489381641776378,0.044328924942207575,0.36343323176694403,4.021761029183523,5.666735641402184
40,0.8794906139373779,"(117, 8, 240, 437)",140.4266471621362,133.62707050129694,52.12133069501666,41.74913881599843,67.127153917356,56.687325691724645,78.15204754012788,70.24194168123091,0.07413204580920273,0.04453748941571449,0.35617503135648,6.79957666083925,7.910105858896969
41,0.854915976524353,"(118, 1, 241, 437)",140.86873268349242,132.5367067087802,47.484785969409444,41.79065285866577,69.38044476215674,60.833017622428805,71.26683378874674,72.46570216706185,0.09320951485938554,0.05125439754914347,0.33263245990835444,8.332025974712224,1.1988683783151117
42,0.859557032585144,"(119, 0, 243, 438)",140.78846003114188,130.4663857417357,45.60732608915545,38.57842160223544,72.50779657487715,64.53117484270349,70.32873847948325,70.87875691078312,0.09339530977745918,0.06149924472122801,0.32480245919622525,10.322074289406174,0.5500184312998755
43,0.8732761740684509,"(120, 0, 239, 438)",132.05556043761484,129.13277539456783,40.37475429615256,37.93029241222189,74.59742811352262,68.75934922946037,72.70640709767989,71.79602121188725,0.08099135199483891,0.06758508668880915,0.31464240866252635,2.922785043047014,0.9103858857926355
44,0.8597367405891418,"(122, 0, 240, 439)",125.50825836050075,127.51148461591345,36.39067976489991,34.5413443948001,83.31323166066929,74.14530360953579,80.73887906928621,73.80634639655608,0.07836769421957292,0.07523924305823558,0.3035166660999741,2.0032262554126987,6.932532672730133
45,0.8657834529876709,"(124, 0, 238, 439)",123.95507031630703,127.00898252864786,34.05534008507717,32.34438317679873,92.90031366413687,79.74985165506705,88.30353983900628,75.13164646364999,0.08901146002236933,0.08295121422850994,0.28542886158266706,3.0539122123408333,13.17189337535629
46,0.8612837791442871,"(125, 0, 238, 439)",127.80421725768223,131.5096921821481,34.191579969461294,31.604075280075968,95.31084502926527,84.6965178981102,86.6919053319553,76.64150562320424,0.09155719775307011,0.08738047266171374,0.27787642477194313,3.705474924465861,10.050399708751058
47,0.8682830333709717,"(127, 0, 239, 439)",125.96214764121991,130.18797656834218,26.47244628101167,29.717712871320156,104.9984437566279,91.90149932588199,91.05626739538026,80.99620187734897,0.09073570063066365,0.08712849716869951,0.2668678737893667,4.225828927122265,10.060065518031294
