frame,person_confidence,roi_coords,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
1,0.9356361627578735,"(23, 129, 207, 406)",146.0588228009949,155.52468173775645,29.84875301191094,38.333508374056024,42.17405540247239,41.09651418426238,101.20270056095802,80.91371628901261,0.009188615433041497,0.006841318685418251,0.4053929468741669,9.465858936761549,20.28898427194541
2,0.9331254363059998,"(23, 130, 208, 406)",152.74188396357374,156.7455775539782,33.30886405379799,37.7061116883751,41.44814039062674,40.696495180094296,95.90547027865796,78.6698824029756,0.01733087130708101,0.005865576411069558,0.4047210561673479,4.003693590404453,17.235587875682356
3,0.9321039915084839,"(23, 131, 208, 407)",150.54600253687641,158.34675360784897,32.216270631872476,37.69324373557926,41.61636522286431,40.84778010755626,96.6758580060497,78.98810366851009,0.02341464310036203,0.00913848638966519,0.4088265310398427,7.800751070972552,17.6877543375396
4,0.9325554966926575,"(23, 132, 208, 407)",149.5260814099736,161.68059564154456,32.048507337741015,38.181764497836,41.95603212839277,40.9103701596179,96.44523817813902,79.35025718206423,0.02613222904407465,0.010156321141526549,0.40870296535807943,12.154514231570943,17.094980996074796
5,0.932495653629303,"(23, 133, 209, 405)",149.82829325290385,163.92896768428517,32.277369957218205,38.351509826012794,43.495285492508685,41.96412120102865,99.33386045187362,80.29555675457438,0.029354770895437227,0.012470855273527065,0.4083332274651603,14.100674431381321,19.03830369729924
6,0.9305630326271057,"(23, 134, 209, 407)",146.71008547829604,163.38915636807295,29.929521352256913,38.54379713121859,44.61419937760891,42.73519230531035,101.51131529281749,81.4758819735819,0.028451230629902905,0.013235730853879241,0.4062749171159401,16.67907088977691,20.03543331923558
7,0.9289531707763672,"(23, 135, 210, 407)",151.24503031659805,164.17067695081357,27.479592425943537,38.34151302643627,46.42045621062586,43.91079934579628,104.75460571901895,82.50443361958897,0.030466764437266744,0.015345661119096035,0.4038181851037403,12.925646634215525,22.25017209942999
8,0.928834080696106,"(22, 137, 210, 407)",149.58041578333152,166.89063617505303,27.21897042267205,39.3371886705998,48.19328207223332,44.73159061355245,107.89797389570256,84.48379819028571,0.03450830047701627,0.018483673772292604,0.40196702729807104,17.310220391721515,23.414175705416852
9,0.9320173263549805,"(23, 138, 210, 405)",150.83040646934188,166.34777910839432,26.930277905366587,39.95019862670693,50.332969435195125,45.47334756728079,110.90220457732458,86.57253567859394,0.03699354550587345,0.02114211930126732,0.4021291099638192,15.51737263905244,24.329668898730645
10,0.9329380989074707,"(23, 139, 209, 404)",149.9473275418476,167.5975597116651,27.701492826337635,40.49699530501473,50.282164922609304,45.37065058570957,111.137905865755,87.44098132553299,0.03683562160094725,0.02093024130350886,0.4018923690826867,17.650232169817485,23.696924540222014
11,0.9348517656326294,"(23, 141, 209, 404)",148.041395117267,166.80934419768073,29.591433523071583,41.67718708258152,50.487134584246746,45.915068639393866,113.19152909205552,88.79733965276026,0.03682325457390587,0.02222752565617658,0.39888005143499283,18.76794908041373,24.39418943929526
12,0.933524489402771,"(23, 141, 209, 406)",146.30759243535795,166.1243485910608,29.927331650427647,41.90467683162303,48.8385494234786,45.73316392004406,109.84762692804534,89.53872041237504,0.03497622218727255,0.019008013407802414,0.3965538991476497,19.816756155702848,20.3089065156703
13,0.9329286217689514,"(23, 142, 209, 406)",149.558693990776,166.71180937254428,31.491638484072993,42.46190515300735,49.502928182756136,45.990007137753636,109.9853826947737,90.7115769204792,0.034751890242127444,0.01468257097372594,0.39160581769524655,17.153115381768288,19.2738057742945
14,0.9306147694587708,"(23, 141, 208, 406)",148.48784469254088,167.62513891880312,30.455939201331198,42.34462685356258,48.706626620294095,46.018379368144785,106.13442300173448,91.45603135635076,0.03473699739017009,0.011246447222732242,0.38918522341443923,19.13729422626224,14.678391645383712
15,0.9335372447967529,"(23, 139, 207, 406)",149.46372544197163,167.19854062204064,30.853277689085985,41.97027814496929,48.194187670033,45.39261251502428,104.58784333705941,91.22146214696296,0.03482197254148027,0.008845213018145894,0.3892728716165168,17.734815180069006,13.366381190096448
16,0.9358102679252625,"(23, 138, 206, 406)",149.53750073410723,167.21735170207398,30.585664093786388,42.17298598467561,48.03862438828353,45.17629956093908,104.15218979594873,91.48754069085277,0.03496879004376069,0.008709942213722174,0.3897834926491311,17.679850967966757,12.664649105095961
17,0.9303085207939148,"(23, 137, 206, 406)",147.95521049510498,166.43444215292382,29.501331509056413,42.02695351847902,48.598687883129465,45.27419558528278,106.57716080148,92.84870999502901,0.03510373362677665,0.008482352298716495,0.3905167372407512,18.479231657818843,13.728450806450994
18,0.9328619241714478,"(23, 135, 205, 406)",147.69119102252236,166.79453800092196,29.049605478296446,42.13664580634052,48.61082232836887,46.271982227675096,106.74257546501877,95.21052671120202,0.0337206501620625,0.004117070306680963,0.38847825116719353,19.1033469783996,11.532048753816753
